"ESTUDIO Código del estudio";"REGISTRO Número de registro";"CUES Cuestionario";"CCAA Comunidad autónoma";"PROV Provincia";"MUN Municipio";"CAPITAL Capital";"TAMUNI Tamaño de municipio";"ENTREV Entrevistador/a";"TIPO_TEL Tipo de teléfono";"SEXO Sexo de la persona entrevistada";"EDAD Edad de la persona entrevistada";"P0 Nacionalidad de la persona entrevistada";"ADQUINAC Momento de la adquisición de la nacionalidad española";"PAISNAC Lugar de nacimiento (país)";"PAISNAC2 Lugar de nacimiento de los nacidos fuera de España (país)";"P1 Grado de importancia de tener pareja para llevar una vida satisfactoria";"P2_1 Mantener conversaciones subidas de tono con otra persona a través de mensajes, teléfono o redes sociales";"P2_2 Enamorarse de otra persona aunque no mantenga relaciones sexuales con ella";"P2_3 Dar un beso en los labios a otra persona";"P2_4 Tener relaciones sexuales a través de las redes sociales sin contacto presencial";"P2_5 Hablar o quedar con una ex pareja sin mantener relaciones sexuales";"P2_6 Tener una relación sexual ocasional con otra persona";"P2_7 Tener relaciones sexuales con una persona a la que se paga";"P2_8 Mantener una relación afectiva y sexual con otra persona";"P3 Número de relaciones de pareja tenidas a lo largo de la vida";"P4 Tenencia de una relación de pareja en la actualidad";"PAREJA Situación de pareja de la persona entrevistada";"P4A Año de comienzo de la relación de pareja";"P4B Identidad de género de la pareja";"P4C Convivencia con la pareja";"P4D Tipo de unión con la pareja";"P5 Grado de importancia de tener relaciones sexuales para llevar una vida satisfactoria";"P6_1 En nuestra sociedad sigue habiendo muchos prejuicios y ocultación en relación al sexo";"P6_2 En una relación sexual vale todo, siempre que las personas implicadas estén totalmente de acuerdo";"P6_3 Los hombres tienen más deseos sexuales que las mujeres";"P6_4 El sexo de verdad incluye penetración";"P6_5 A lo largo de la vida una persona puede variar sus preferencias sexuales y tener relaciones con mujeres o con hombres";"P7_1 Besos y caricias con otra persona";"P7_2 Masturbación";"P7_3 Masturbación mutua (con otra/s persona/s)";"P7_4 Sexo oral";"P7_5 Penetración anal";"P7_6 Penetración vaginal";"P7_7 Uso de juguetes y objetos destinados a dar y recibir placer sexual";"P7_96 Otras prácticas no citadas anteriormente";"P7_97 Nunca he tenido ninguna experiencia sexual de ningún tipo";"P7_99 N.C.";"P8 Número de personas con las que se ha mantenido al menos una relación sexual";"P9 Identidad de género de las personas con las que ha tenido experiencias sexuales";"P10 Frecuencia de consumo de sustancias para estimularse sexualmente";"P11 Grado de satisfacción con su vida sexual en la actualidad";"P12 Orientación sexual con la que se identifica personalmente";"PPERHOG Tamaño del hogar";"HIJOS Tenencia de hijos/as";"NUMHIJOS Número de hijos/as que se tiene";"ESCIDEOL Escala de autoubicación ideológica (1-10)";"PROBVOTO Escala de probabilidad de voto (0-10) en elecciones generales";"INTENCIONG Intención de voto en supuestas elecciones generales";"SIMPATIA Partido político por el que se siente más simpatía en las elecciones generales (con filtro)";"PARTICIPACIONG Participación electoral en las elecciones generales de 2023";"RECUVOTOG Recuerdo de voto en las elecciones generales de 2023 de los votantes";"RECUERDO Recuerdo de voto en las elecciones generales de 2023";"ESCUELA Escolarización de la persona entrevistada";"NIVELESTENTREV Nivel de estudios alcanzado por la persona entrevistada";"ESTUDIOS Estudios de la persona entrevistada";"RELIGION Religiosidad de la persona entrevistada";"PRACTICARELIG6 Frecuencia de asistencia a oficios religiosos";"SITLAB Situación laboral de la persona entrevistada";"RELALAB Situación profesional de la persona entrevistada";"CNO11 Ocupación de la persona entrevistada";"CNO11R Población activa e inactiva";"INGRESHOG Nivel de ingresos netos del hogar";"INGRESOSHOG2 Nivel de ingresos personales";"CLASESOCIAL Clase social subjetiva de la persona entrevistada";"CLASESUB Identificación subjetiva de clase";"SINCERIDAD Grado de sinceridad de la persona entrevistada según el/la entrevistador/a";"PESO Ponderación con ajuste por Estudios";"PESOCCAA Ponderación autonómica";"P12R Orientación sexual con la que se identifica personalmente [recodificada]";"INTENCIONGR Intención de voto en unas supuestas elecciones generales";"VOTOSIMG Voto+simpatía en supuestas elecciones generales";"RECUVOTOGR Recuerdo de voto en las elecciones generales de 2023 de los votantes [recodificada]";"IA_I501 Dificultad de acceso al edificio, casa, urbanización, etc.";"IA_I502 Viviendas en las que no hay nadie";"IA_I503 Viviendas en las que se niegan a recibir ninguna explicación";"IA_I504 Negativas de hombres a realizar la entrevista";"IA_I505 Negativas de mujeres a realizar la entrevista";"IA_I506 Contactos fallidos por no cumplir cuotas";"IA_I507 Contactos fallidos por no ser una vivienda (oficinas, consultas médicas, etc.)";"IA_I508 Viviendas de población extranjera";"IA_I509 01.  No quiere colaborar";"IA_I510 02.  Falta de tiempo. Está muy ocupado/a";"IA_I511 03.  Falta de interés por hacer una encuesta";"IA_I512 04.  Desconfianza hacia las encuestas";"IA_I513 05.  Desconfianza hacia el CIS";"IA_I514 06.  Rehúsa porque su pareja/familia/hogar no quiere";"IA_I515 07.  Lo considera una pérdida de tiempo";"IA_I516 08.  No sabe lo suficiente/nada del tema, demasiado difícil";"IA_I517 09.  El tema no le interesa";"IA_I518 10.  Resulta demasiada larga";"IA_I519 11.  No le gusta el ordenador";"IA_I520 96. Otras";"IA_I521 99. No contesta";"IA_I522 00. Error al iniciar";"IA_I523 Teléfono apagado/fuera de cobertura";"IA_I524 Negativas a realizar la entrevista";"IA_I525 Interrupción llamada";"IA_I526 Dificultad con el idioma";"IA_I528 Contacto fallido por no ser una vivienda/persona";"IA_I529 Contacto fallido por no ser elegible";"IA_I530 Incapacidad para responder/ininteligible";"IA_I531 Otras";"IA_I532 No le gusta dar información por teléfono";"IA_I533 No tiene la garantía de la privacidad de sus datos";"IA_I534 Dificultad con el idioma";"IA_I535 Incapacidad para responder/ininteligible";"IA_I536 No elegible";"IA_I537 Rechazo por falta de tiempo o de interés en la encuesta";"IA_I538 Rechazo por desconfianza hacia las encuestas";"IA_I539 Rechazo por desconfianza hacia el CIS";"IA_I540 Rechazo por desconfiar de la llamada o por mantener la privacidad";"IA_I541 Rechaza ser encuestado/a en el idioma del cuestionario";"IA_I542 Rechazo por otras razones o sin dar explicaciones";"IA_I543 Otras incidencias";"IA_OBS1 Pregunta incómoda";"IA_OBS2 Pregunta explicada";"IA_E1_DIA Día de realización";"IA_E1_MES Mes de realización";"IA_E1_ANYO Año de realización";"IA_E2 Día de la semana que se realiza la entrevista";"IA_E3 Duración de la entrevista en minutos";"IA_E4 Hora de realización";"IA_VALIDA Entrevista válida";"IA_APLAZADA Entrevista con aplazamientos";"IA_MODIFICADA Entrevista modificada";"IA_SUPERVISADA Entrevista supervisada";"IA_C2 Valoración de la supervisión";"IA_C2A Resultado supervisión";"IA_C2B_26 No hay grabación";"IA_C2B_27 No realizada a la persona de la que se recogen los datos";"IA_C2B_28 No verifica o graba correctamente el sexo";"IA_C2B_29 No verifica o graba correctamente la edad";"IA_C2B_30 No verifica correctamente los valores de cuota distintos a sexo y edad";"IA_C2B_31 No respeta las normas de selección";"IA_C2B_32 No se realiza en un teléfono personal /domicilio";"IA_C2B_33 No lee el protocolo de inicio o fin de la encuesta";"IA_C2B_34 No lee literalmente el protocolo de protección de datos";"IA_C2B_35 No formula todas las preguntas";"IA_C2B_36 Entrevista interrumpida y autocompletada";"IA_C2B_37 No aplica el cuestionario en el idioma en que fue diseñado";"IA_C2B_38 No lee literalmente las preguntas y/o las opciones de respuesta";"IA_C2B_39 No aplica el cuestionario sin inducir la respuesta";"IA_C2B_40 No aplica la instrucción NO LEER en las opciones de respuesta donde se indica";"IA_C2B_41 No codifica correctamente las respuestas";"IA_C2B_42 No aplica correctamente las preguntas abiertas";"IA_C2B_43 No aplica correctamente las preguntas de respuesta múltiple";"IA_C2B_44 No recoge correctamente las respuestas que no requieren codificación";"IA_C2B_45 No recoge fielmente las respuestas espontáneas";"IA_C3 Resultado final";"IA_C4 Supervisor"
"3501";"12423";"351";"Madrid (Comunidad de)";"Madrid";"Girona / Madrid / Roquetas de Mar";"Capital de CC.AA.";"Más de 1.000.000 habitantes";"Anonimizado";"Móvil";"Hombre";"54";"La nacionalidad española";"Desde que nació";"En España";"N.P.";"Bastante importante";"No";"No";"No";"No";"Sí";"Sí";"Sí";"Sí";"3 parejas ";"Sí";"Tiene pareja en la actualidad y ha tenido otras parejas";"2001";"Hombre";"Sí";"Matrimonio civil";"Muy importante";"Muy de acuerdo";"Bastante de acuerdo";"Poco de acuerdo";"Bastante de acuerdo";"Muy de acuerdo";"Menciona";"Menciona";"Menciona";"Menciona";"Menciona";"Menciona";"Menciona";"Menciona";"No menciona";"No menciona";"15";"Solo con hombres";"Nunca";"Bastante satisfecho/a";"Homosexual (gay o lesbiana)";"2 personas";"No";"N.P.";"3";"10 Con toda seguridad, iría a votar";"PSOE";"N.P.";"Votó";"PSOE";"PSOE";"Sí, ha ido a la escuela";"Licenciatura (titulaciones con equivalencia oficial: 2º ciclo INEF; Danza y Arte Dramático (desde 1992); Grado Superior de Música) ";"Superiores";"Católico/a no practicante";"Nunca";"Trabaja";"Asalariado/a por cuenta ajena";"Técnicos/as y profesionales de nivel medio";"Técnicos/as y profesionales de nivel medio";"De 3.001 a 4.500 €";"De 2.401 a 3.000 €";"Clase media-media ";"Clase media-media";"Mucha";0,49791;0,86117;"Homosexual (gay o lesbiana)";"PSOE";"PSOE";"PSOE";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"3";"No procede";"No procede";"No procede";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No procede";"1";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No";"No";"No";"No";"No";"12";"No";"No";"No";"No";"21";"No";"";"";"23";"Enero  ";"2025";"Jueves";"13";"Mañana (9-12)";"Sí";"No";"No";"No";"Entrevista no supervisada";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3501";"12451";"352";"Aragón";"Zaragoza";"Zaragoza";"Capital de CC.AA.";"400.001 a 1.000.000 habitantes";"Anonimizado";"Móvil";"Mujer";"47";"La nacionalidad española";"Desde que nació";"En España";"N.P.";"Poco importante";"Sí";"Sí";"No";"Sí";"No";"Sí";"Sí";"Sí";"2 parejas ";"No";"Sin pareja en la actualidad, pero ha tenido parejas";"N.P.";"N.P.";"N.P.";"N.P.";"Poco importante";"Muy de acuerdo";"Muy de acuerdo";"Muy de acuerdo";"Poco de acuerdo";"Muy de acuerdo";"Menciona";"Menciona";"Menciona";"Menciona";"Menciona";"Menciona";"Menciona";"No menciona";"No menciona";"No menciona";"8";"Solo con hombres";"Nunca";"Bastante satisfecho/a";"Heterosexual";"4 personas";"Sí";"2 hijos/as ";"10 Derecha";"5";"No sabe todavía";"Ninguno";"Votó";"PP";"PP";"Sí, ha ido a la escuela";"FP de Grado Superior (ciclo/módulo formativo de FP (grado superior) de Artes Plásticas, Diseño, Música y Danza, Deporte, FP II, Bachillerato Laboral Superior, Maestría industrial, perito/a mercantil; Secretariado de 2º grado; Grado Medio conservatorio) ";"F.P.";"Católico/a no practicante";"Casi nunca";"Trabaja";"Asalariado/a por cuenta ajena";"Personal de apoyo administrativo";"Personal de apoyo administrativo";"De 2.401 a 3.000 €";"De 1.201 a 1.800 €";"Clase trabajadora/obrera ";"Clase trabajadora/obrera/proletariado";"Mucha";0,49344;0,89548;"Heterosexual";"No sabe todavía";"Ninguno";"PP";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"3";"No procede";"No procede";"No procede";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No procede";"No procede";"No procede";"1";"No procede";"No procede";"No procede";"No procede";"No procede";"No";"No";"1";"No";"No";"36";"No";"No";"No";"No";"45";"1";"";"";"24";"Enero  ";"2025";"Viernes";"12";"Tarde (16-20)";"Sí";"No";"No";"No";"Entrevista no supervisada";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3501";"12572";"353";"Andalucía";"Sevilla";"Mun.<=100.000 hab. no capitales de CA o provincia";"Otros municipios";"10.001 a 50.000 habitantes";"Anonimizado";"Móvil";"Hombre";"63";"La nacionalidad española";"Desde que nació";"En España";"N.P.";"Muy importante";"No";"Sí";"No";"No";"No";"Sí";"Sí";"Sí";"3 parejas ";"Sí";"Tiene pareja en la actualidad y ha tenido otras parejas";"1985";"Mujer";"Sí";"Matrimonio por la Iglesia";"Muy importante";"Muy de acuerdo";"Nada de acuerdo";"Poco de acuerdo";"Nada de acuerdo";"Nada de acuerdo";"Menciona";"Menciona";"No menciona";"Menciona";"Menciona";"Menciona";"Menciona";"No menciona";"No menciona";"No menciona";"Con 3 personas ";"Solo con mujeres";"Nunca";"Bastante satisfecho/a";"Heterosexual";"2 personas";"Sí";"2 hijos/as ";"10 Derecha";"10 Con toda seguridad, iría a votar";"VOX";"N.P.";"Votó";"PP";"PP";"Sí, ha ido a la escuela";"Bachillerato (Bachillerato LOGSE, BUP, Bachillerato Superior (6º), Bachillerato Universitario (7º), incluidos COU y PREU) ";"Secundaria 2ª etapa";"Católico/a practicante";"Todos los domingos y festivos";"Trabaja";"Asalariado/a por cuenta ajena";"Ocupaciones militares y cuerpos policiales";"Ocupaciones militares y cuerpos policiales";"De 3.001 a 4.500 €";"De 1.801 a 2.400 €";"Clase media-media ";"Clase media-media";"Mucha";0,85087;0,96569;"Heterosexual";"VOX";"VOX";"PP";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"2";"No procede";"No procede";"No procede";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No";"No";"No";"No";"No";"4";"No";"No";"No";"No";"5";"No";"";"";"23";"Enero  ";"2025";"Jueves";"16";"Mañana (9-12)";"Sí";"No";"No";"No";"Entrevista no supervisada";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3501";"12589";"354";"Cataluña";"Tarragona";"Mun.<=100.000 hab. no capitales de CA o provincia";"Otros municipios";"10.001 a 50.000 habitantes";"Anonimizado";"Móvil";"Hombre";"49";"La nacionalidad española";"Desde que nació";"En España";"N.P.";"Bastante importante";"No";"No";"No";"No";"No";"Sí";"Sí";"Sí";"1 pareja ";"Sí";"Tiene pareja en la actualidad y es su única pareja";"2003";"Hombre";"Sí";"Pareja de hecho registrada";"Bastante importante";"Muy de acuerdo";"Muy de acuerdo";"Nada de acuerdo";"Nada de acuerdo";"Muy de acuerdo";"Menciona";"Menciona";"Menciona";"Menciona";"Menciona";"Menciona";"No menciona";"Menciona";"No menciona";"No menciona";"50";"Más a menudo con hombres pero en alguna ocasión con mujeres";"Nunca";"Bastante satisfecho/a";"Homosexual (gay o lesbiana)";"2 personas";"No";"N.P.";"1 Izquierda";"10 Con toda seguridad, iría a votar";"PSOE";"N.P.";"Votó";"PSOE";"PSOE";"Sí, ha ido a la escuela";"Diplomatura (ATENCIÓN: sólo diplomaturas oficiales, no codificar aquí los tres primeros años de una licenciatura o grado con mayor duración) ";"Superiores";"N.C.";"N.P.";"Trabaja";"Asalariado/a por cuenta ajena";"Trabajadores/as de los servicios y vendedores/as de comercios y mercados";"Trabajadores/as de los servicios y vendedores/as de comercios y mercados";"De 3.001 a 4.500 €";"De 1.801 a 2.400 €";"Clase media-alta ";"Clase alta y media alta";"Bastante";0,55129;0,97788;"Homosexual (gay o lesbiana)";"PSOE";"PSOE";"PSOE";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"1";"No procede";"1";"No procede";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No";"No";"No";"No";"No";"18";"No";"No";"No";"No";"25";"No";"";"";"23";"Enero  ";"2025";"Jueves";"15";"Tarde (16-20)";"Sí";"No";"No";"No";"Entrevista no supervisada";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3501";"12604";"355";"Galicia";"Coruña (A)";"Mun.<=100.000 hab. no capitales de CA o provincia";"Otros municipios";"10.001 a 50.000 habitantes";"Anonimizado";"Móvil";"Hombre";"59";"La nacionalidad española";"Desde que nació";"En España";"N.P.";"Bastante importante";"No";"No";"Sí";"No";"Sí";"Sí";"No";"Sí";"1 pareja ";"Sí";"Tiene pareja en la actualidad y es su única pareja";"1995";"Mujer";"Sí";"Matrimonio por la Iglesia";"Bastante importante";"Poco de acuerdo";"Bastante de acuerdo";"Poco de acuerdo";"Bastante de acuerdo";"Nada de acuerdo";"Menciona";"Menciona";"Menciona";"Menciona";"No menciona";"Menciona";"No menciona";"Menciona";"No menciona";"No menciona";"Con 2 personas ";"Solo con mujeres";"Nunca";"Bastante satisfecho/a";"Heterosexual";"3 personas";"Sí";"1 hijo/a ";"N.C.";"0 Con toda seguridad no iría a votar";"No votaría";"Ninguno";"No votó";"N.P.";"No votó";"Sí, ha ido a la escuela";"Educación secundaria (ESO, EGB. Graduado Escolar. Certificado de Escolaridad, Bachillerato Elemental) ";"Secundaria 1ª etapa";"Católico/a practicante";"Varias veces al año";"Trabaja";"Asalariado/a por cuenta ajena";"N.C.";"N.C.";"De 901 a 1.200 €";"De 901 a 1.200 €";"Clase baja ";"Clase baja/pobre";"Bastante";2,17815;0,80875;"Heterosexual";"No votaría";"Ninguno";"N.P.";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"3";"No procede";"No procede";"No procede";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No";"No";"1";"1";"No";"20";"1";"No";"No";"No";"33";"No";"";"";"24";"Enero  ";"2025";"Viernes";"14";"Tarde (16-20)";"Sí";"No";"No";"No";"Entrevista no supervisada";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3501";"12643";"356";"Comunitat Valenciana";"Valencia/València";"València";"Capital de CC.AA.";"400.001 a 1.000.000 habitantes";"Anonimizado";"Móvil";"Mujer";"25";"Otra nacionalidad";"N.P.";"En otro país";"Colombia";"Poco importante";"Sí";"No";"Sí";"No";"No";"Sí";"Sí";"Sí";"5";"No";"Sin pareja en la actualidad, pero ha tenido parejas";"N.P.";"N.P.";"N.P.";"N.P.";"Nada importante";"Muy de acuerdo";"Poco de acuerdo";"Muy de acuerdo";"Nada de acuerdo";"Poco de acuerdo";"Menciona";"No menciona";"No menciona";"No menciona";"No menciona";"Menciona";"No menciona";"No menciona";"No menciona";"No menciona";"Con 2 personas ";"Solo con hombres";"Nunca";"Bastante satisfecho/a";"N.C.";"3 personas";"Sí";"2 hijos/as ";"10 Derecha";"No procede";"N.P.";"N.P.";"N.P.";"N.P.";0;"Sí, ha ido a la escuela";"Bachillerato (Bachillerato LOGSE, BUP, Bachillerato Superior (6º), Bachillerato Universitario (7º), incluidos COU y PREU) ";"Secundaria 2ª etapa";"Católico/a no practicante";"Nunca";"En paro y ha trabajado antes ";"N.P.";"N.P.";"Parados/as";"De 301 a 600 €";"Menos o igual a 300 €";"Clase media-media ";"Clase media-media";"Bastante";1,19755;0,85812;"N.C.";"N.P.";"N.P.";"N.P.";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"11";"No procede";"No procede";"1";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No procede";"No procede";"No procede";"2";"No procede";"No procede";"1";"No procede";"No procede";"No";"No";"3";"No";"No";"59";"1";"No";"1";"No";"67";"No";"";"";"23";"Enero  ";"2025";"Jueves";"13";"Mañana (9-12)";"Sí";"No";"No";"Sí";"Supervisión de audio (monitorización)";"Entrevista correcta";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Entrevista válida";"Anonimizado"
"3501";"12666";"357";"Canarias";"Santa Cruz de Tenerife";"Pontevedra / Santa Cruz de Tenerife / Dos Hermanas";"Capital de CC.AA.";"100.001 a 400.000 habitantes";"Anonimizado";"Móvil";"Mujer";"54";"La nacionalidad española";"Desde que nació";"En España";"N.P.";"Poco importante";"Sí";"No";"No";"Sí";"No";"Sí";"No";"Sí";"3 parejas ";"Sí";"Tiene pareja en la actualidad y ha tenido otras parejas";"2021";"Hombre";"Sí";"Pareja de hecho sin registrar";"Poco importante";"Muy de acuerdo";"Muy de acuerdo";"Muy de acuerdo";"Poco de acuerdo";"Muy de acuerdo";"Menciona";"Menciona";"Menciona";"Menciona";"Menciona";"Menciona";"Menciona";"Menciona";"No menciona";"No menciona";"50";"Solo con hombres";"Nunca";"Muy satisfecho/a";"Heterosexual";"2 personas";"Sí";"2 hijos/as ";"1 Izquierda";"0 Con toda seguridad no iría a votar";"En blanco";"PSOE";"Votó";"PSOE";"PSOE";"Sí, ha ido a la escuela";"Educación secundaria (ESO, EGB. Graduado Escolar. Certificado de Escolaridad, Bachillerato Elemental) ";"Secundaria 1ª etapa";"Ateo/a (niegan la existencia de Dios) ";"N.P.";"Trabajo doméstico no remunerado ";"N.P.";"N.P.";"Trabajo doméstico no remunerado";"De 901 a 1.200 €";"De 901 a 1.200 €";"Excluidos/as";"Otras";"Bastante";2,32736;0,84959;"Heterosexual";"En blanco";"En blanco";"PSOE";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No procede";"No procede";"No procede";"1";"No procede";"No procede";"No procede";"No procede";"No procede";"No";"No";"No";"No";"No";"3";"No";"No";"No";"No";"2";"No";"";"";"23";"Enero  ";"2025";"Jueves";"16";"Mediodía (12-16)";"Sí";"Sí";"No";"No";"Entrevista no supervisada";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3501";"12683";"358";"Andalucía";"Sevilla";"Mun.<=100.000 hab. no capitales de CA o provincia";"Otros municipios";"2.001 a 10.000 habitantes";"Anonimizado";"Móvil";"Hombre";"68";"La nacionalidad española";"Desde que nació";"En España";"N.P.";"Bastante importante";"No";"No";"(NO LEER) No lo tiene claro";"No";"No";"(NO LEER) No lo tiene claro";"Sí";"(NO LEER) No lo tiene claro";"12";"Sí";"Tiene pareja en la actualidad y ha tenido otras parejas";"1976";"Mujer";"Sí";"Matrimonio por la Iglesia";"Muy importante";"Muy de acuerdo";"Muy de acuerdo";"Bastante de acuerdo";"Nada de acuerdo";"Bastante de acuerdo";"Menciona";"Menciona";"Menciona";"Menciona";"No menciona";"Menciona";"Menciona";"No menciona";"No menciona";"No menciona";"12";"Solo con mujeres";"Algunas veces";"Muy satisfecho/a";"Heterosexual";"3 personas";"Sí";"3 hijos/as ";"2";"10 Con toda seguridad, iría a votar";"N.C.";"N.C.";"Votó";"Sumar";"Sumar";"Sí, ha ido a la escuela";"Licenciatura (titulaciones con equivalencia oficial: 2º ciclo INEF; Danza y Arte Dramático (desde 1992); Grado Superior de Música) ";"Superiores";"Ateo/a (niegan la existencia de Dios) ";"N.P.";"Jubilado/a o pensionista (anteriormente ha trabajado) ";"N.P.";"N.P.";"Jubilado o pensionista (anteriormente ha trabajado)";"De 4.501 a 6.000 €";"De 2.401 a 3.000 €";"Clase media-media ";"Clase media-media";"Mucha";0,42618;1,01827;"Heterosexual";"N.C.";"N.C.";"Sumar";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"3";"No procede";"No procede";"No procede";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No procede";"No procede";"No procede";"1";"No procede";"No procede";"1";"No procede";"No procede";"No";"No";"No";"No";"No";"16";"No";"No";"No";"No";"14";"No";"";"";"23";"Enero  ";"2025";"Jueves";"13";"Mañana (9-12)";"Sí";"No";"No";"No";"Entrevista no supervisada";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3501";"12696";"359";"Andalucía";"Córdoba";"Córdoba";"Capital de provincia";"100.001 a 400.000 habitantes";"Anonimizado";"Móvil";"Mujer";"53";"La nacionalidad española y otra";"La ha adquirido con posterioridad";"En otro país";"Ecuador";"Poco importante";"Sí";"Sí";"Sí";"Sí";"No";"Sí";"Sí";"Sí";"4 parejas ";"No";"Sin pareja en la actualidad, pero ha tenido parejas";"N.P.";"N.P.";"N.P.";"N.P.";"Nada importante";"Muy de acuerdo";"Muy de acuerdo";"Bastante de acuerdo";"Nada de acuerdo";"Bastante de acuerdo";"Menciona";"Menciona";"Menciona";"Menciona";"No menciona";"Menciona";"No menciona";"No menciona";"No menciona";"No menciona";"Con 3 personas ";"Solo con hombres";"Nunca";"Poco satisfecho/a";"Heterosexual";"3 personas";"Sí";"1 hijo/a ";"6";"5";"PP";"N.P.";"No votó";"N.P.";"No votó";"Sí, ha ido a la escuela";"Licenciatura (titulaciones con equivalencia oficial: 2º ciclo INEF; Danza y Arte Dramático (desde 1992); Grado Superior de Música) ";"Superiores";"Católico/a no practicante";"Nunca";"Trabaja";"Asalariado/a por cuenta ajena";"Ocupaciones elementales";"Ocupaciones elementales";"De 1.801 a 2.400 €";"De 901 a 1.200 €";"Clase pobre ";"Clase baja/pobre";"Bastante";0,50303;0,878;"Heterosexual";"PP";"PP";"N.P.";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"6";"No procede";"No procede";"No procede";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No procede";"No procede";"No procede";"1";"No procede";"No procede";"No procede";"No procede";"No procede";"No";"No";"1";"No";"No";"26";"No";"No";"No";"No";"26";"No";"";"";"23";"Enero  ";"2025";"Jueves";"18";"Mañana (9-12)";"Sí";"No";"No";"No";"Entrevista no supervisada";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"3501";"12704";"360";"Canarias";"Santa Cruz de Tenerife";"Pontevedra / Santa Cruz de Tenerife / Dos Hermanas";"Capital de CC.AA.";"100.001 a 400.000 habitantes";"Anonimizado";"Móvil";"Mujer";"64";"La nacionalidad española";"Desde que nació";"En España";"N.P.";"N.C.";"Sí";"No";"No";"Sí";"No";"No";"No";"No";"2 parejas ";"No";"Sin pareja en la actualidad, pero ha tenido parejas";"N.P.";"N.P.";"N.P.";"N.P.";"Poco importante";"Bastante de acuerdo";"Bastante de acuerdo";"Bastante de acuerdo";"Nada de acuerdo";"Bastante de acuerdo";"Menciona";"No menciona";"Menciona";"No menciona";"No menciona";"Menciona";"No menciona";"No menciona";"No menciona";"No menciona";"Con 2 personas ";"Solo con hombres";"Nunca";"Muy satisfecho/a";"Heterosexual";"3 personas";"Sí";"2 hijos/as ";"N.S.";"0 Con toda seguridad no iría a votar";"No votaría";"N.S.";"No votó";"N.P.";"No votó";"Sí, ha ido a la escuela";"Educación secundaria (ESO, EGB. Graduado Escolar. Certificado de Escolaridad, Bachillerato Elemental) ";"Secundaria 1ª etapa";"Católico/a no practicante";"Varias veces al año";"Otra situación";"N.P.";"N.P.";"Otra situación inactiva";"De 1.201 a 1.800 €";"De 301 a 600 €";"Clase media-media ";"Clase media-media";"Mucha";1,80386;0,84815;"Heterosexual";"No votaría";"N.S.";"N.P.";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"6";"No procede";"No procede";"No procede";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No procede";"No";"No";"No";"No";"No";"11";"2";"No";"No";"No";"16";"No";"";"";"23";"Enero  ";"2025";"Jueves";"19";"Mañana (9-12)";"Sí";"No";"No";"No";"Entrevista no supervisada";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
